Number,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
1797,-0.0210992366,0.0020916031,0.0001603053,-0.0046829834,-0.0035025635,1.0023085938
1798,0.0018015267,-0.0208091603,-0.0151068702,0.0070357666,-0.0008170166,0.994984375
1799,0.0094351145,0.0097251908,-0.0074732824,-4.43115234371461E-05,0.0167611084,0.9974257813
1800,0.0018015267,0.0020916031,0.0001603053,0.0172896729,0.0038216553,0.994984375
1801,-0.0058320611,0.0249923664,-0.0151068702,-0.0012650146,-0.0032584229,0.9901015625
1802,0.0018015267,-0.0208091603,0.0230610687,0.010697876,-0.0030142822,0.9969375
1803,0.0094351145,0.0173587786,0.0077938931,0.0075240479,-0.0003287354,0.989125
1804,-0.0210992366,-0.0055419847,0.0154274809,-0.002973999,-0.008385376,1.0101210938
1805,0.0094351145,-0.0131755725,0.0077938931,-0.0032181396,-0.0042349854,0.998890625
1806,-0.0134656489,-0.0131755725,-0.0074732824,-0.0015091553,0.0096810303,0.9981582031
1807,0.0094351145,0.0020916031,0.0077938931,-0.0015091553,0.0001595459,0.9952285156
1808,-0.0210992366,-0.0131755725,0.0230610687,-0.008833374,0.0026009521,0.9969375
1809,0.0018015267,0.0097251908,-0.0074732824,-0.0071243896,-0.0105826416,1.0091445313
1810,0.0094351145,-0.0055419847,0.0154274809,0.0016646729,-0.0105826416,0.9952285156
1811,-0.0210992366,-0.0208091603,0.0077938931,-0.0002884521,0.0016243896,0.9964492188
1812,0.0094351145,0.0020916031,0.0001603053,0.0014205322,-0.0017935791,1.0010878906
1813,-0.0210992366,-0.0208091603,0.0230610687,0.0036177979,-0.0015494385,0.9962050781
1814,-0.0134656489,0.0097251908,0.0001603053,0.0094771729,-0.0032584229,1.0001113281
1815,-0.0287328244,0.0097251908,0.0001603053,0.0016646729,-0.0100943604,1.0023085938
1816,0.0018015267,0.0020916031,0.0001603053,0.016557251,0.0084603271,0.9896132813
1817,-0.0058320611,0.0020916031,-0.0151068702,0.0026412354,0.0074837646,1.0052382813
1818,0.0018015267,-0.0208091603,0.0001603053,-0.0015091553,-0.0100943604,0.9969375
1819,0.0018015267,-0.0055419847,0.0154274809,-0.0034622803,0.0057747803,0.9937636719
1820,-0.0134656489,0.0020916031,0.0154274809,-0.0024857178,0.0079720459,1.0003554688
1821,0.0094351145,0.0173587786,0.0154274809,0.0004439697,-0.0013052979,1.0159804688
1822,0.0170687023,-0.0055419847,-0.0074732824,-4.43115234371461E-05,-0.0096060791,1.0176894531
1823,0.0018015267,0.0097251908,0.0001603053,0.0160689697,0.0008919678,1.0064589844
1824,0.0018015267,-0.0284427481,0.0154274809,0.0175338135,-0.0020377197,1.0030410156
1825,0.0094351145,0.0020916031,-0.0074732824,-0.0015091553,-0.0022818604,0.9998671875
1826,-0.0210992366,0.0097251908,0.0001603053,0.0155806885,0.0057747803,1.0020644531
1827,-0.0058320611,0.0020916031,0.0154274809,0.0026412354,0.0184700928,1.002796875
1828,-0.0058320611,0.0249923664,0.0001603053,-0.0005325928,-0.0015494385,0.9991347656
1829,-0.0210992366,0.0173587786,0.0001603053,0.0160689697,0.0008919678,1.0189101563
1830,0.0094351145,0.0173587786,0.0077938931,0.0053267822,0.0008919678,1.0001113281
1831,0.0247022901,-0.0055419847,0.0077938931,-0.0124954834,0.0021126709,0.9984023438
1832,-0.0210992366,-0.0055419847,0.0077938931,0.004838501,-8.45947265625015E-05,1.0010878906
1833,-0.0058320611,-0.0055419847,0.0077938931,-0.0059036865,0.0167611084,1.0032851563
1834,0.0018015267,0.0020916031,0.0077938931,-0.0034622803,-0.0049674072,0.9993789063
1835,-0.0134656489,0.0020916031,-0.0074732824,-0.0037064209,0.0201790771,0.9986464844
1836,-0.0058320611,0.0020916031,0.0154274809,-0.0044388428,0.015052124,0.9915664063
1837,-0.0134656489,0.0020916031,0.0077938931,0.0019088135,-0.0017935791,1.0023085938
1838,0.0094351145,0.0020916031,0.0077938931,-0.0012650146,0.0004036865,1.0037734375
1839,-0.0058320611,0.0020916031,0.0230610687,-0.0098099365,0.0047982178,0.9937636719
1840,0.0018015267,0.0097251908,0.0077938931,-0.0051712646,-0.0008170166,0.9918105469
1841,-0.0058320611,-0.0131755725,0.0001603053,-4.43115234371461E-05,-0.0039908447,1.0030410156
1842,-0.0134656489,-0.0131755725,-0.0074732824,-0.0027298584,0.0006478271,1.0035292969
1843,-0.0058320611,-0.0131755725,0.0154274809,-0.0015091553,0.0006478271,0.9903457031
1844,0.0018015267,0.0097251908,-0.0074732824,-0.0037064209,0.0004036865,0.9966933594
1845,-0.0058320611,0.0020916031,0.0077938931,-0.0115189209,0.0047982178,1.0045058594
1846,0.0094351145,-0.0131755725,-0.0151068702,-0.0041947021,-0.0013052979,1.0010878906
1847,0.0018015267,-0.0208091603,-0.0303740458,0.0033736572,0.0050423584,1.0057265625
1848,-0.0134656489,-0.0055419847,0.0001603053,-0.0012650146,0.0145638428,1.0003554688
1849,-0.0210992366,-0.0055419847,0.0001603053,-0.0081009521,0.0011361084,1.0013320313
1850,-0.0058320611,0.0249923664,0.0001603053,0.0019088135,0.0011361084,0.9979140625
1851,-0.0058320611,-0.0055419847,0.0077938931,0.0014205322,0.0006478271,0.9976699219
1852,0.0018015267,-0.0131755725,-0.0074732824,0.0050826416,0.0023568115,1.0062148438
1853,-0.0058320611,-0.0131755725,0.0001603053,0.0148482666,-0.0022818604,0.9971816406
1854,0.0018015267,-0.0131755725,-0.0151068702,0.0026412354,0.0021126709,0.9998671875
1855,-0.0058320611,-0.0055419847,0.0077938931,-0.0002884521,-0.0010611572,1.01646875
1856,0.0170687023,-0.0131755725,0.0001603053,-0.0051712646,0.0021126709,1.0157363281
1857,0.0018015267,-0.0055419847,0.0001603053,-0.0115189209,0.0123665771,0.9981582031
1858,0.0170687023,0.0097251908,0.0154274809,-0.0051712646,0.0045540771,0.9966933594
1859,-0.0134656489,0.0020916031,0.0001603053,0.0001998291,0.0184700928,1.0057265625
1860,0.0094351145,-0.0208091603,0.0077938931,-4.43115234371461E-05,0.0121224365,0.9915664063
1861,0.0170687023,0.0249923664,-0.0074732824,-0.0132279053,-0.0015494385,0.9959609375
1862,0.0018015267,0.0173587786,0.0230610687,0.0170455322,-0.0105826416,0.9954726563
1863,0.0247022901,-0.0360763359,-0.022740458,-0.0115189209,-0.000572876,1.0179335938
1864,-0.0058320611,-0.0055419847,0.0154274809,0.0033736572,0.0008919678,0.9908339844
1865,-0.0210992366,-0.0131755725,0.0154274809,0.0072799072,-0.0013052979,1.0120742188
1866,0.0170687023,-0.0055419847,0.0154274809,0.0026412354,0.0006478271,0.99303125
1867,-0.0058320611,0.0020916031,0.0230610687,0.0026412354,0.0201790771,0.9971816406
1868,-0.0134656489,0.0097251908,0.0077938931,0.0021529541,-0.0003287354,1.0018203125
1869,-0.0058320611,0.0173587786,-0.0074732824,-0.0044388428,-0.0042349854,0.9969375
1870,-0.0058320611,0.0097251908,0.0154274809,-0.0015091553,-0.0091177979,1.002796875
1871,-0.0134656489,0.0097251908,0.0154274809,0.0172896729,0.0067513428,0.9918105469
1872,-0.0287328244,0.0097251908,-0.0074732824,-0.0017532959,-0.0003287354,0.9918105469
1873,-0.0210992366,0.0097251908,-0.0074732824,-0.0037064209,0.0035775146,0.9979140625
1874,-0.0210992366,-0.0055419847,0.0077938931,0.0163131104,0.0011361084,1.0159804688
1875,0.0018015267,0.0097251908,0.0001603053,-0.0017532959,0.0021126709,1.0052382813
1876,0.0018015267,0.0249923664,0.0306946565,0.0004439697,0.0011361084,1.0010878906
1877,-0.0058320611,0.0020916031,0.0001603053,-0.0032181396,0.0204232178,1.0015761719
1878,0.0018015267,-0.0055419847,0.0383282443,-0.0132279053,0.0047982178,1.002796875
1879,0.0247022901,0.0173587786,0.0077938931,-0.0044388428,0.0043099365,1.0001113281
1880,0.0170687023,-0.0208091603,0.0230610687,-0.0037064209,-0.0032584229,0.9944960938
1881,-0.0134656489,-0.0208091603,0.0230610687,0.0014205322,-0.0022818604,1.0025527344
1882,-0.0058320611,0.0097251908,0.0306946565,0.0019088135,0.0138314209,0.9896132813
1883,0.0018015267,-0.0055419847,0.0077938931,-0.0034622803,0.0155404053,0.9969375
1884,-0.0210992366,0.0249923664,0.0001603053,-0.0129837646,0.005286499,1.0037734375
1885,0.0018015267,0.0020916031,0.0154274809,-0.0019974365,-0.0081412354,0.998890625
1886,0.0323358779,0.0173587786,0.0001603053,-4.43115234371461E-05,0.0126107178,1.0052382813
1887,-0.0058320611,-0.0360763359,0.0077938931,-0.0046829834,0.0043099365,1.0157363281
1888,0.0018015267,-0.0055419847,0.0077938931,-0.0022415771,0.0011361084,1.0035292969
1889,-0.0058320611,-0.0055419847,0.0154274809,0.0011763916,-0.0030142822,1.0040175781
1890,0.0018015267,0.0097251908,-0.0074732824,0.0036177979,-0.0013052979,1.0010878906
1891,0.0018015267,0.0173587786,-0.0074732824,-0.0015091553,0.0016243896,1.0015761719
1892,0.0018015267,-0.0284427481,0.0077938931,0.0163131104,0.0006478271,0.994984375
1893,-0.0210992366,0.0020916031,0.0077938931,0.0038619385,0.0021126709,0.9984023438
1894,0.0094351145,0.0020916031,0.0154274809,-0.0124954834,0.0021126709,0.9984023438
1895,-0.0134656489,-0.0055419847,0.0077938931,-0.0044388428,0.0016243896,0.9976699219
1896,0.0094351145,0.0020916031,-0.0074732824,-0.0019974365,0.0047982178,0.9984023438
1897,0.0018015267,0.0020916031,-0.0074732824,-0.0032181396,-0.0056998291,1.0030410156
1898,-0.0134656489,0.0173587786,0.0383282443,-0.0024857178,0.0026009521,1.0132949219
1899,0.0247022901,-0.0055419847,0.0001603053,-0.0015091553,-0.0008170166,0.994984375
1900,0.0094351145,0.0020916031,0.0077938931,0.0160689697,-0.002526001,1.0125625
1901,0.0094351145,0.0097251908,0.0001603053,-0.0022415771,-0.0071646729,0.9984023438
1902,-0.0058320611,0.0097251908,-0.0303740458,-0.0022415771,0.0016243896,1.0179335938
1903,0.0094351145,-0.0208091603,-0.0074732824,-0.0032181396,0.0040657959,1.0023085938
1904,-0.0058320611,-0.0208091603,0.0154274809,-0.0039505615,0.0016243896,1.0013320313
1905,-0.0210992366,-0.0131755725,0.0077938931,-0.0037064209,-0.0105826416,1.0179335938
1906,-0.0058320611,0.0173587786,0.0154274809,-0.0002884521,0.0182259521,1.00084375
1907,-0.0287328244,0.0020916031,-0.0151068702,-0.0044388428,-0.0017935791,0.991078125
1908,0.0094351145,0.0020916031,-0.0074732824,0.0014205322,-0.0047232666,1.0020644531
1909,0.0018015267,-0.0131755725,-0.0074732824,-0.0061478271,0.0001595459,1.0049941406
1910,-0.0058320611,-0.0284427481,0.0154274809,0.0055709229,0.0008919678,0.9908339844
1911,0.0018015267,-0.0055419847,0.0001603053,0.0004439697,0.001380249,1.0015761719
1912,0.0094351145,-0.0131755725,0.0154274809,-0.0054154053,0.0028450928,0.9952285156
1913,-0.0134656489,0.0097251908,-0.0151068702,-0.0039505615,0.0104134521,0.9991347656
1914,-0.0058320611,0.0097251908,0.0001603053,-0.0002884521,0.0040657959,1.0003554688
1915,0.0094351145,0.0020916031,-0.0074732824,-0.0066361084,-0.0017935791,1.0176894531
1916,0.0247022901,-0.0055419847,-0.0074732824,-0.0005325928,0.0148079834,1.0054824219
1917,0.0018015267,-0.0208091603,0.0077938931,-0.0037064209,-0.008385376,1.0191542969
1918,-0.0058320611,-0.0131755725,0.0001603053,0.006791626,-0.0088736572,1.0025527344
1919,-0.0058320611,-0.0208091603,0.0001603053,-0.012739624,0.0047982178,0.9922988281
1920,-0.0210992366,0.0020916031,0.0077938931,0.0016646729,-0.002526001,1.0057265625
1921,-0.0363664122,0.0097251908,0.0077938931,-0.0076126709,0.0023568115,1.0025527344
1922,0.0018015267,0.0020916031,0.0001603053,0.0153365479,0.0011361084,1.0032851563
1923,0.0094351145,-0.0055419847,0.0154274809,0.0021529541,-0.0022818604,1.00865625
1924,-0.0058320611,-0.0055419847,0.0230610687,-0.002973999,-0.0032584229,1.0057265625
1925,0.0018015267,0.0326259542,0.0077938931,0.0006881104,-0.0008170166,1.0013320313
1926,0.0247022901,-0.0055419847,0.0154274809,0.0021529541,-0.0069205322,0.9986464844
1927,-0.0134656489,0.0249923664,0.0154274809,0.0055709229,-0.0003287354,0.9959609375
1928,-0.0058320611,0.0097251908,-0.0151068702,-0.0024857178,0.0011361084,0.9896132813
1929,0.0018015267,0.0097251908,0.0077938931,-0.0019974365,0.0028450928,1.0018203125
1930,-0.0058320611,0.0020916031,-0.0151068702,-0.006880249,0.0023568115,1.0015761719
1931,0.0018015267,-0.0131755725,0.0001603053,0.0038619385,0.0045540771,0.9984023438
1932,0.0018015267,-0.0284427481,0.0077938931,-0.012739624,0.0187142334,1.0062148438
1933,0.0018015267,0.0020916031,0.0077938931,-0.0124954834,0.0104134521,0.9986464844
1934,0.0094351145,-0.0131755725,0.0001603053,0.0016646729,0.0160286865,0.99303125
1935,-0.0058320611,-0.0208091603,0.0154274809,0.0172896729,0.0023568115,1.0020644531
1936,0.0094351145,-0.0284427481,0.0077938931,0.0023970947,0.0055306396,0.9922988281
1937,0.0170687023,0.0020916031,0.0077938931,-0.0037064209,0.0082161865,0.9957167969
1938,-0.0058320611,-0.0055419847,0.0077938931,0.0065474854,0.0055306396,0.9927871094
1939,0.0018015267,-0.0055419847,0.0306946565,-0.0017532959,-0.0039908447,0.9940078125
1940,-0.0058320611,0.0173587786,0.0001603053,0.0175338135,-0.002526001,0.9993789063
1941,0.0018015267,-0.0131755725,0.0154274809,0.0001998291,0.0199349365,0.9908339844
1942,-0.0058320611,0.0020916031,0.0077938931,-0.0022415771,0.0016243896,0.9981582031
1943,-0.0058320611,-0.0131755725,0.0077938931,0.0163131104,-0.0027701416,1.0015761719
1944,0.0094351145,0.0097251908,0.0001603053,0.0001998291,0.0177376709,0.994984375
1945,0.0018015267,-0.0055419847,0.0001603053,0.0045943604,0.0089486084,1.0042617188
1946,0.0018015267,-0.0055419847,0.0001603053,0.0033736572,0.0145638428,0.9984023438
1947,-0.0058320611,-0.0131755725,0.0077938931,0.0019088135,-0.0076529541,0.9813125
1948,0.0018015267,0.0020916031,0.0001603053,-0.002973999,0.0018685303,1.0005996094
1949,0.0018015267,-0.0131755725,0.0154274809,-0.0015091553,-0.000572876,1.0001113281
1950,-0.0058320611,0.0097251908,0.0154274809,-0.0007767334,-0.0022818604,0.9940078125
1951,-0.0058320611,-0.0208091603,-0.0074732824,-0.0019974365,-0.000572876,0.9969375
1952,0.0094351145,-0.0131755725,0.0001603053,0.0011763916,-0.0010611572,1.0035292969
1953,0.0018015267,0.0020916031,0.0077938931,-4.43115234371461E-05,0.0082161865,0.9944960938
1954,-0.0058320611,-0.0055419847,0.0230610687,-0.0039505615,0.0004036865,0.9979140625
1955,-0.0134656489,0.0173587786,0.0077938931,-0.0012650146,-0.0010611572,0.9937636719
1956,0.0094351145,-0.0055419847,-0.0074732824,0.0160689697,-0.0008170166,0.9991347656
1957,0.0018015267,-0.0131755725,-0.0151068702,-0.0124954834,0.0016243896,1.0054824219
1958,-0.0134656489,0.0020916031,-0.0074732824,0.0019088135,-0.0010611572,1.0023085938
1959,-0.0058320611,0.0097251908,0.0001603053,-0.002973999,-0.0035025635,1.0020644531
1960,0.0170687023,0.0097251908,0.0154274809,-0.002973999,-8.45947265625015E-05,1.0069472656
1961,0.0170687023,-0.0055419847,0.0230610687,0.0026412354,0.0055306396,1.0064589844
1962,0.0018015267,0.0249923664,0.0001603053,-0.0102982178,0.0047982178,1.0013320313
1963,0.0094351145,0.0097251908,0.0001603053,-0.0051712646,0.0050423584,0.9976699219
1964,0.0094351145,0.0020916031,0.0001603053,0.002885376,0.0023568115,0.9952285156
1965,-0.0058320611,0.0097251908,0.0077938931,-0.004927124,-0.0039908447,0.9957167969
1966,-0.0287328244,-0.0055419847,-0.0151068702,-0.0115189209,-0.0010611572,0.9971816406
1967,-0.0210992366,-0.0131755725,0.0230610687,-0.0046829834,0.0023568115,0.9962050781
1968,-0.0134656489,-0.0131755725,0.0077938931,-0.0007767334,0.0028450928,1.0018203125
1969,0.0018015267,0.0020916031,0.0077938931,-0.0005325928,0.0016243896,0.9937636719
1970,0.0018015267,0.0020916031,0.0001603053,-0.0032181396,0.0050423584,1.0057265625
1971,-0.0058320611,-0.0055419847,-0.0074732824,-0.0039505615,-0.0010611572,0.9984023438
1972,-0.0058320611,-0.0055419847,0.0077938931,0.0023970947,-0.0098502197,0.9986464844
1973,0.0018015267,-0.0055419847,0.0230610687,-0.001020874,0.0001595459,0.9974257813
1974,0.0094351145,0.0020916031,-0.0151068702,0.016557251,-0.0013052979,1.0032851563
1975,0.0018015267,0.0020916031,-0.0074732824,0.0150924072,-0.0081412354,1.0069472656
1976,0.0018015267,-0.0055419847,0.0077938931,0.0001998291,0.0004036865,0.9996230469
1977,0.0018015267,0.0020916031,0.0001603053,0.0016646729,-0.0013052979,1.0037734375
1978,0.0018015267,0.0020916031,0.0154274809,0.0043502197,-0.010338501,0.9971816406
1979,0.0018015267,0.0097251908,0.0230610687,0.0177779541,-0.0015494385,0.9964492188
1980,0.0247022901,-0.0131755725,-0.0074732824,-0.0019974365,-0.0010611572,0.998890625
1981,-0.0134656489,-0.0055419847,-0.0074732824,-0.0044388428,0.0030892334,1.0169570313
1982,0.0018015267,-0.0208091603,0.0001603053,0.000932251,0.0045540771,1.0032851563
1983,0.0018015267,0.0249923664,-0.0151068702,0.0004439697,-0.0037467041,0.9984023438
1984,0.0094351145,0.0173587786,-0.0151068702,-0.0122513428,0.001380249,1.0020644531
1985,-0.0058320611,0.0097251908,0.0001603053,-0.002973999,-0.0010611572,1.002796875
1986,0.0170687023,-0.0055419847,0.0077938931,-0.0044388428,-0.006432251,0.9898574219
1987,0.0018015267,-0.0131755725,0.0077938931,-0.0015091553,-0.0003287354,0.9913222656
1988,-0.0134656489,0.0020916031,-0.0074732824,-0.010786499,0.0016243896,0.9981582031
1989,0.0018015267,0.0020916031,0.0001603053,0.014604126,0.0006478271,0.9986464844
1990,-0.0058320611,-0.0131755725,0.0154274809,-0.0012650146,-0.0008170166,0.9915664063
1991,-0.0058320611,-0.0284427481,0.0077938931,-0.0005325928,-0.0013052979,0.9954726563
1992,0.0094351145,0.0173587786,-0.0074732824,0.0014205322,0.0023568115,0.99303125
1993,0.0018015267,-0.0131755725,0.0077938931,-4.43115234371461E-05,-0.0030142822,0.9959609375
1994,0.0018015267,-0.0131755725,0.0001603053,0.0014205322,0.0065072021,0.9976699219
1995,-0.0134656489,-0.0131755725,0.0154274809,0.0011763916,-0.0030142822,1.0015761719
1996,-0.0210992366,0.0097251908,0.0077938931,-0.0017532959,0.0018685303,0.9986464844
1997,0.0170687023,-0.0208091603,0.0077938931,-0.0019974365,-0.000572876,1.0142714844
1998,0.0094351145,0.0097251908,0.0230610687,-0.0098099365,-0.0105826416,1.0010878906
1999,0.0018015267,-0.0208091603,-0.0074732824,0.0155806885,0.0004036865,0.9893691406
2000,-0.0134656489,0.0020916031,-0.022740458,0.0021529541,0.0167611084,1.00475
2001,-0.0363664122,-0.0208091603,0.0306946565,0.0155806885,0.0043099365,0.9964492188
2002,-0.044,0.040259542,0.0154274809,-0.006880249,0.0006478271,0.9571425781
2003,-0.0210992366,-0.0360763359,0.0230610687,-0.0039505615,-0.0100943604,0.9876601563
